,date_occurred,address,comments,disposition,file_origin,code,arrest,homeless,bldg,address_only,bldg_name,location_type,date_reported
226,2019-11-01   10:00:00,W20 / 84   MASSACHUSETTS AVE,Report filed regarding a stolen bicycle.,OPEN,log_2019_11_02.pdf,LARCENY,False,False,W20,84   MASSACHUSETTS AVE,Student Center,Campus Building,
227,2019-11-01 18:00:00,W4 / 320 MEMORIAL DR,Report filed regarding the larceny of a pair of headphones.,OPEN,log_2019_11_02.pdf,LARCENY,False,False,W4,320 MEMORIAL DR,McCormick,Undergraduate Residence,
228,2019-11-02 23:37:00,ND / 460 BEACON STREET,Report filed regarding multiple noise complaints at this location. Event shut down.,OPEN,log_2019_11_02.pdf,NOISE,False,False,ND,460 BEACON STREET,Nu Delta,Fraternity,
229,2019-11-02   21:50:00,W84 / 550 MEMORIAL DR,Report filed regarding a noise complaint.,OPEN,log_2019_11_02.pdf,NOISE,False,False,W84,550 MEMORIAL DR,Tang Hall,Graduate Residence,
230,2019-11-03 12:02:00,W61 / 450 MEMORIAL DR,Report filed regarding bicycles removed from storage room.,OPEN,log_2019_11_03.pdf,GENASIST,False,False,W61,450 MEMORIAL DR,MacGregor,Undergraduate Residence,
231,2019-11-04 15:17:00,M13 / 105 REAR MASSACHUSETTS AVE,Report filed regarding a fire caused by a small chemical spill. CFD responds.,OPEN,log_2019_11_04.pdf,FIREACTUAL,False,False,13,105 REAR MASSACHUSETTS AVE,Building 13,Campus Building,
232,2019-11-04 08:35:00,M6 / 182 MEMORIAL DR,Report filed damage to light pole fixtures that were damaged when  delivery backed into a light pole.,OPEN,log_2019_11_04.pdf,PRODAMAG,False,False,6,182 MEMORIAL DR,Building 6,Campus Building,
233,2019-11-03   17:00:00,W85 / 540 MEMORIAL DR,Report filed regarding a stolen bicycle.,OPEN,log_2019_11_04.pdf,LARCENY,False,False,W85,540 MEMORIAL DR,Westgate Apartments,Graduate Residence,
234,2019-11-05 21:10:00,N51 / 275 MASSACHUSETTS AVE,Report filed regarding a small fire that ignited while drilling into a piece of wood. Fire immediately extinguished. CFD responds. All clear given.,OPEN,log_2019_11_05.pdf,FIREACTUAL,False,False,N51,275 MASSACHUSETTS AVE,Building N51,Campus Building,
235,2019-11-05   11:00:00,M14 / 160 MEMORIAL   DR,Report filed regarding the larceny of a hand truck.,OPEN,log_2019_11_05.pdf,LARCENY,False,False,14,160 MEMORIAL   DR,Building 14,Campus Building,
236,2019-11-06   19:20:00,W35 / 100 VASSAR   ST,Report filed regarding suspicious activity.,OPEN,log_2019_11_06.pdf,SUSPICIOUS,False,False,W35,100 VASSAR   ST,Building W35,Campus Building,
237,2019-11-07 00:12:00,M4 / 182 MEMORIAL DR,Report filed regarding an individual who was escorted from the property and issued a verbal trespass warning.,OPEN,log_2019_11_07.pdf,SUSPICIOUS,False,False,4,182 MEMORIAL DR,Building 4,Campus Building,
238,2019-11-07   00:59:00,W89 / 301 VASSAR   ST,Report filed regarding a suspicious person.,OPEN,log_2019_11_07.pdf,SUSPICIOUS,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
239,2019-10-31   08:40:00,W4 / 320   MEMORIAL DR,Report filed regarding a fraudulent scam.,OPEN,log_2019_11_07.pdf,FRAUD,False,False,W4,320   MEMORIAL DR,McCormick,Undergraduate Residence,
240,2019-11-08   10:30:00,W89 / 301 VASSAR   ST,Report filed regarding a suspicious person.,OPEN,log_2019_11_08.pdf,SUSPICIOUS,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
241,2019-11-04   14:00:00,E19 / 400 MAIN ST,Report filed regarding the larceny of tools.,OPEN,log_2019_11_08.pdf,LARCENY,False,False,E19,400 MAIN ST,Building E19,Campus Building,
242,2019-11-08   09:00:00,M26 / 60 VASSAR   ST,Report filed regarding the larceny of luggage.,OPEN,log_2019_11_08.pdf,LARCENY,False,False,26,60 VASSAR   ST,Building 26,Campus Building,
243,2019-11-09   11:41:00,WESTGATE LOT / 319 VASSAR   ST,Report filed regarding a motor vehicle accident.,OPEN,log_2019_11_09.pdf,ACCIDENT,False,False,WESTGATE LOT,319 VASSAR   ST,Building WESTGATE LOT,Campus Building,
244,2019-11-09 13:18:00,W89 / 301 VASSAR ST,Report filed regarding an individual who was stopped and identified on the railroad tracks in the rear of the station.,OPEN,log_2019_11_09.pdf,RC&I,False,False,W89,301 VASSAR ST,MIT Police,Police Station,
245,2019-11-09 13:21:00,M13 / 105 REAR MASSACHUSETTS AVE,"Report filed regarding a small fire in a lab. Fire contained in the lab. CFD responds, area ventilated, all clear given.",OPEN,log_2019_11_09.pdf,FIREACTUAL,False,False,13,105 REAR MASSACHUSETTS AVE,Building 13,Campus Building,
246,2019-11-09 16:06:00,12 WENDELL ST,MIT Police assist the Cambridge Police with a well- being check of an off campus student.,OPEN,log_2019_11_09.pdf,ASISTOPD,False,False,,12 WENDELL ST,12 WENDELL ST,Other,
247,2019-11-10 14:36:00,W20 / 84 MASSACHUSETTS AVE,Report filed regarding an individual who was escorted from the building and issued a verbal trespass warning.,OPEN,log_2019_11_10.pdf,SUSPICIOUS,False,False,W20,84 MASSACHUSETTS AVE,Student Center,Campus Building,
248,2019-11-10 13:55:00,W20 / 84 MASSACHUSETTS AVE,Report filed regarding the larceny of a laptop computer and a cell phone.,OPEN,log_2019_11_10.pdf,LARCENY,False,False,W20,84 MASSACHUSETTS AVE,Student Center,Campus Building,
249,2019-11-07   22:00:00,W79 / 229 VASSAR   ST,Report filed regarding a larceny.,OPEN,log_2019_11_11.pdf,LARCENY,False,False,W79,229 VASSAR   ST,Simmons,Undergraduate Residence,
250,2019-11-11   09:07:00,W1 / 305   MEMORIAL DR,Report filed regarding a well-being check.,OPEN,log_2019_11_11.pdf,WELLBEINGCK,False,False,W1,305   MEMORIAL DR,Maseeh,Undergraduate Residence,
251,2019-11-11   21:33:00,NW35 / 235   ALBANY ST,Report filed regarding a student problem.,OPEN,log_2019_11_11.pdf,STUDPROB,False,False,NW35,235   ALBANY ST,Ashdown House,Graduate Residence,
252,2019-11-11 09:41:00,E14 / 75 AMHERST ST,Report filed regarding an individual who was escorted from an event at this location.,OPEN,log_2019_11_11.pdf,RC&I,False,False,E14,75 AMHERST ST,Building E14,Campus Building,
253,2019-11-11   19:00:00,M39 / 60 VASSAR ST,Report filed regarding a stolen bicycle.,OPEN,log_2019_11_12.pdf,LARCENY,False,False,39,60 VASSAR ST,Building 39,Campus Building,
254,2019-11-10   20:00:00,W51 / 410 MEMORIAL DR,Report filed regarding the larceny of a bicycle.,OPEN,log_2019_11_12.pdf,LARCENY,False,False,W51,410 MEMORIAL DR,Burton Conner,Undergraduate Residence,
255,2019-11-12 15:00:00,W35 / 100 VASSAR ST,Report filed regarding the larceny of a pair of women’s boots.,OPEN,log_2019_11_12.pdf,LARCENY,False,False,W35,100 VASSAR ST,Building W35,Campus Building,
256,2019-11-12 10:14:00,E55 / 60 WADSWORTH ST,Report filed regarding a fraudulent phone calling scam.,OPEN,log_2019_11_12.pdf,FRAUD,False,False,E55,60 WADSWORTH ST,Eastgate Apartments,Graduate Residence,
257,2019-11-12   10:25:00,M1 / 33 MASSACHUSETTS   AVE,Report filed regarding suspicious activity.,OPEN,log_2019_11_12.pdf,SUSPICIOUS,False,False,1,33 MASSACHUSETTS   AVE,Building 1,Campus Building,
258,2019-11-11 15:00:00,KRESGE LOT / 82 AMHERST ST,Report filed regarding a past Hit and Run MV accident.,OPEN,log_2019_11_12.pdf,HIT&RUN,False,False,KRESGE LOT,82 AMHERST ST,Building KRESGE LOT,Campus Building,
259,2019-11-12 06:09:00,W51 / 410 MEMORIAL DR,Individual identified and trespassed from this location.,OPEN,log_2019_11_12.pdf,SUSPICIOUS,False,False,W51,410 MEMORIAL DR,Burton Conner,Undergraduate Residence,
260,2019-05-01   12:00:00,W53 / 410 MEMORIAL   DR,Report filed regarding a suspicious person.,OPEN,log_2019_11_14.pdf,SUSPICIOUS,False,False,W53,410 MEMORIAL   DR,Building W53,Campus Building,
261,2019-11-14   21:13:00,M12 / 60 REAR   VASSAR ST,Report filed regarding a suspicious person.,OPEN,log_2019_11_14.pdf,SUSPICIOUS,False,False,12,60 REAR   VASSAR ST,Building 12,Campus Building,
262,2019-11-15   17:48:00,W16 / 48   MASSACHUSETTS AVE,Report filed regarding a minor motor vehicle accident.,OPEN,log_2019_11_15.pdf,ACCIDENT,False,False,W16,48   MASSACHUSETTS AVE,Building W16,Campus Building,
263,2019-10-18   15:06:00,W79 / 229 VASSAR ST,Report filed regarding larceny of a delivery package.,OPEN,log_2019_11_15.pdf,LARCENY,False,False,W79,229 VASSAR ST,Simmons,Undergraduate Residence,
264,2019-11-15 14:42:00,N4 / 32 ALBANY ST,Report filed regarding two individuals who were identified and escorted off of the property. Trespass warnings issued.,OPEN,log_2019_11_15.pdf,TRESPASS,False,False,N4,32 ALBANY ST,Building N4,Campus Building,
265,2019-11-09 17:26:00,W33 / 106 VASSAR ST,Report filed regarding spray painted graffiti on an exterior wall.,OPEN,log_2019_11_16.pdf,GRAFFITI,False,False,W33,106 VASSAR ST,Building W33,Campus Building,
266,2019-11-17   08:10:00,W7 / 362 MEMORIAL DR,Report filed regarding a well-being check.,OPEN,log_2019_11_17.pdf,WELLBEINGCK,False,False,W7,362 MEMORIAL DR,Baker,Undergraduate Residence,
267,2019-11-17 20:54:00,W20 / 84 MASSACHUSETTS AVE,"Richard Dapedra, Age 42, 103 Munroe Ave. Woburn, Ma. is arrested for Trespassing After Notice.",ARREST,log_2019_11_17.pdf,TRESPASSING,True,False,W20,84 MASSACHUSETTS AVE,Student Center,Campus Building,
268,2019-11-18   11:39:00,M34 / 50   VASSAR ST,Report filed regarding property damage.,OPEN,log_2019_11_18.pdf,MALDEST,False,False,34,50   VASSAR ST,Building 34,Campus Building,
269,2019-11-18   18:10:00,M36 / 50   VASSAR ST,Report filed regarding a suspicious person.,OPEN,log_2019_11_18.pdf,SUSPICIOUS,False,False,36,50   VASSAR ST,Building 36,Campus Building,
270,2019-11-18 12:56:00,E14 / 75 AMHERST ST,"Report filed regarding a pedestrian who was struck by a motor vehicle on Ames Street in Cambridge, Ma.",OPEN,log_2019_11_18.pdf,ACCIDENT,False,False,E14,75 AMHERST ST,Building E14,Campus Building,
271,2019-11-18 19:00:00,W4 / 320 MEMORIAL DR,Party requesting to speak with officer about possible scam.,OPEN,log_2019_11_19.pdf,GENASIST,False,False,W4,320 MEMORIAL DR,McCormick,Undergraduate Residence,
272,2019-11-21 21:46:00,W32 / 100 MASSACHUSETTS AVE,Report filed regarding an individual who was escorted from this location and issued a verbal trespass warning.,OPEN,log_2019_11_21.pdf,TRESPASS,False,False,W32,100 MASSACHUSETTS AVE,Building W32,Campus Building,
273,2019-11-22   12:30:00,M2 / 182 MEMORIAL   DR,Report filed regarding fraudulent activity.,OPEN,log_2019_11_22.pdf,FRAUD,False,False,2,182 MEMORIAL   DR,Building 2,Campus Building,
274,2019-11-22   14:08:00,INDIANA UNIVERSITY,Report filed regarding suspicious fraudulent activity.,OPEN,log_2019_11_22.pdf,SUSPICIOUS,False,False,,INDIANA UNIVERSITY,INDIANA UNIVERSITY,Other,
275,2019-11-22   23:45:00,DTD / 416 BEACON   STREET,Report filed regarding an FSILG problem.,OPEN,log_2019_11_22.pdf,FSILGPROB,False,False,DTD,416 BEACON   STREET,Building DTD,Campus Building,
276,2019-11-23   09:30:00,NW30 / 224 ALBANY ST,Report filed regarding fraudulent activity.,OPEN,log_2019_11_23.pdf,FRAUD,False,False,NW30,224 ALBANY ST,Warehouse,Graduate Residence,
277,2019-11-23   02:47:00,MCDERMOTT COURT / 20   AMES ST,Report filed regarding a single car MV accident.,OPEN,log_2019_11_23.pdf,ACCIDENT,False,False,MCDERMOTT COURT,20   AMES ST,Building MCDERMOTT COURT,Campus Building,
278,2019-11-22 18:00:00,N51 / 275 MASSACHUSETTS AVE,Report filed regarding a larceny of a laptop computer.,,log_2019_11_25.pdf,LARCENY,False,False,N51,275 MASSACHUSETTS AVE,Building N51,Campus Building,
279,2019-11-25 13:34:00,E62 / 100 MAIN ST,Report filed regarding the larceny of a bicycle.,,log_2019_11_25.pdf,LARCENY,False,False,E62,100 MAIN ST,Sloan School,Campus Building,
280,2019-11-26   01:20:00,W20 / 84   MASSACHUSETTS AVE,Report filed regarding a well-being check.,OPEN,log_2019_11_26.pdf,WELLBEINGCK,False,False,W20,84   MASSACHUSETTS AVE,Student Center,Campus Building,
281,2019-11-26 00:55:00,W70 / 471 MEMORIAL DR,Report filed regarding an unwanted party. Individual is identified and escorted from the area. Trespass Warning issued.,OPEN,log_2019_11_26.pdf,UNWANTD,False,False,W70,471 MEMORIAL DR,New House,Undergraduate Residence,
282,2019-11-27   13:12:00,W89 / 301 VASSAR   ST,Walk-in report taken on suspicious activity.,OPEN,log_2019_11_27.pdf,SUSPICIOUS,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
283,2019-11-01   12:00:00,NW35 / 235   ALBANY ST,Report filed regarding suspicious activity.,OPEN,log_2019_11_27.pdf,SUSPICIOUS,False,False,NW35,235   ALBANY ST,Ashdown House,Graduate Residence,
284,2019-11-29 08:35:00,M10 / 122 MEMORIAL DR,"Luan Nguyen, Age 29, Homeless, is arrested for Assault and Battery on a Police Officer, Trespassing, Receiving Stolen Property and Resisting Arrest",ARREST,log_2019_11_29.pdf,SUSPICIOUS,True,True,10,122 MEMORIAL DR,Building 10,Campus Building,
285,2019-11-27   10:00:00,M5 / 55   MASSACHUSETTS   AVE,Report filed regarding attempted larceny and suspicious   activity.,OPEN,log_2019_11_29.pdf,LARCENY,False,False,5,55   MASSACHUSETTS   AVE,Building 5,Campus Building,
286,2019-11-30 03:28:00,M2 / 182 MEMORIAL DR,Report filed regarding a suspicious person. Individual identified and escorted off the property. Trespass Warning issued.,OPEN,log_2019_11_30.pdf,SUSPICIOUS,False,False,2,182 MEMORIAL DR,Building 2,Campus Building,
287,2019-11-29   11:30:00,M10 / 122   MEMORIAL DR,Report filed regarding a bomb threat.,OPEN,log_2019_11_30.pdf,BMBTHRET,False,False,10,122   MEMORIAL DR,Building 10,Campus Building,
288,2019-11-28 11:00:00,NW35 / 235 ALBANY ST,Report filed regarding a well-being check,OPEN,log_2019_11_30.pdf,WELLBEINGCK,False,False,NW35,235 ALBANY ST,Ashdown House,Graduate Residence,
289,2019-12-02   07:47:00,M24 / 60 VASSAR ST,Report filed regarding a larceny.,,log_2019_12_02.pdf,LARCENY,False,False,24,60 VASSAR ST,Building 24,Campus Building,
290,2019-12-02 01:45:00,M33 / 125 MASSACHUSETTS AVE,Individual escorted off campus. Trespass warning issued.,,log_2019_12_02.pdf,SUSPICIOUS,False,False,33,125 MASSACHUSETTS AVE,Building 33,Campus Building,
291,2019-12-02   10:00:00,M4 / 182 MEMORIAL DR,Report filed regarding suspicious emails,,log_2019_12_02.pdf,SUSPICIOUS,False,False,4,182 MEMORIAL DR,Building 4,Campus Building,
292,2019-11-30   12:00:00,32 CHATHAM STREET,Report filed regarding suspicious emails.,,log_2019_12_02.pdf,SUSPICIOUS,False,False,,32 CHATHAM STREET,32 CHATHAM STREET,Other,
293,2019-11-28 15:00:00,M4 / 182 MEMORIAL DR,Report filed regarding a larceny of personal property.,,log_2019_12_02.pdf,LARCENY,False,False,4,182 MEMORIAL DR,Building 4,Campus Building,
294,2019-11-28   15:30:00,M13 / 105 REAR   MASSACHUSETTS AVE,Report filed regarding a stolen laptop.,,log_2019_12_02.pdf,LARCENY,False,False,13,105 REAR   MASSACHUSETTS AVE,Building 13,Campus Building,
295,2019-12-02   09:00:00,W89 / 301 VASSAR   ST,Report filed regarding fraudulent activity.,OPEN,log_2019_12_03.pdf,FRAUD,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
296,2019-12-03 16:48:00,NW14 / 150 ALBANY ST,Report filed regarding a homeless person inside the building. Officers respond and the individual is gone on arrival.,OPEN,log_2019_12_03.pdf,HOMELESS,False,True,NW14,150 ALBANY ST,Building NW14,Campus Building,
297,2019-12-03   15:26:00,W70 / 471   MEMORIAL DR,Report filed regarding fraudulent activity.,OPEN,log_2019_12_03.pdf,FRAUD,False,False,W70,471   MEMORIAL DR,New House,Undergraduate Residence,
298,2019-11-27   10:30:00,W89 / 301 VASSAR   ST,Walk-in report taken regarding a larceny.,OPEN,log_2019_12_04.pdf,LARCENY,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
299,2019-12-03   13:30:00,E55 / 60   WADSWORTH ST,Report filed regarding the larceny of a delivery package.,OPEN,log_2019_12_04.pdf,LARCENY,False,False,E55,60   WADSWORTH ST,Eastgate Apartments,Graduate Residence,
300,2019-12-04 11:05:00,M4 / 182 MEMORIAL DR,"Matthew Stephenson, Age 25, 1308 Colorado Blvd. Pasadena, CA. is arrested for Receiving Stolen Property and Trespassing.",ARREST,log_2019_12_04.pdf,SUSPICIOUS,True,False,4,182 MEMORIAL DR,Building 4,Campus Building,
301,2019-11-29   12:00:00,M68 / 31 AMES ST,Report filed regarding stolen headphones,OPEN,log_2019_12_04.pdf,LARCENY,False,False,68,31 AMES ST,Building 68,Campus Building,
302,2019-12-05   16:00:00,E52 / 50 MEMORIAL   DR,Report filed regarding a larceny of a purse.,OPEN,log_2019_12_05.pdf,LARCENY,False,False,E52,50 MEMORIAL   DR,Building E52,Campus Building,
303,2019-12-02   07:38:00,W89 / 301 VASSAR   ST,Report filed regarding the larceny of a bicycle.,OPEN,log_2019_12_05.pdf,LARCENY,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
304,2019-12-02   07:38:00,E23 / 25 CARLTON ST,Report filed regarding an unwanted party. Individual escorted from the building.,OPEN,log_2019_12_07.pdf,UNWANTD,False,False,E23,25 CARLTON ST,Building E23,Campus Building,
305,2019-12-02   07:38:00,PBE / 405 MEMORIAL DR,Report filed regarding an individual who was stopped and identified at this location.,OPEN,log_2019_12_07.pdf,TRESPASS,False,False,PBE,405 MEMORIAL DR,Alpha Tau Omega,Fraternity,
306,2019-12-02   07:38:00,W89 / 301 VASSAR ST,Report filed regarding the larceny of a cell phone.,OPEN,log_2019_12_09.pdf,LARCENY,False,False,W89,301 VASSAR ST,MIT Police,Police Station,
307,2019-12-02   07:38:00,W61 / 450 MEMORIAL DR,Report filed regarding telephone fraud,OPEN,log_2019_12_09.pdf,FRAUD,False,False,W61,450 MEMORIAL DR,MacGregor,Undergraduate Residence,
308,2019-12-02   07:38:00,W1 / 305 MEMORIAL DR,Report filed regarding the larceny of a bicycle.,OPEN,log_2019_12_09.pdf,LARCENY,False,False,W1,305 MEMORIAL DR,Maseeh,Undergraduate Residence,
309,2019-12-02   07:38:00,M13 / 105 REAR MASSACHUSETTS,Report filed regarding possible homeless squatting activity.,OPEN,log_2019_12_09.pdf,HOMELESS,False,True,13,105 REAR MASSACHUSETTS,Building 13,Campus Building,
310,2019-12-02   07:38:00,W89 / 301 VASSAR ST,"Matthew Stephenson, Age 25, Homeless, is arrested on outstanding warrants.",OPEN,log_2019_12_09.pdf,WARRSERV,True,True,W89,301 VASSAR ST,MIT Police,Police Station,
311,2019-12-10   15:30:00,M3 / 33   MASSACHUSETTS AVE,Report filed regarding a fraudulent email scam.,OPEN,log_2019_12_10.pdf,THREATS,False,False,3,33   MASSACHUSETTS AVE,Building 3,Campus Building,
312,2019-12-10   23:30:00,PDT / 97 BAY STATE RD,Report filed regarding a noise complaint.,OPEN,log_2019_12_10.pdf,FSILGPROB,False,False,PDT,97 BAY STATE RD,Phi Delta Theta,Fraternity,
313,2019-12-10 13:34:00,190 VASSAR ST,Report filed regarding a tractor trailer vehicle that struck three parked vehicles.,OPEN,log_2019_12_10.pdf,ACCIDENT,False,False,,190 VASSAR ST,190 VASSAR ST,Other,
314,2019-10-14   11:07:00,E53 / 30 WADSWORTH   ST,Report filed regarding suspicious mail.,OPEN,log_2019_12_11.pdf,SUSPICIOUS,False,False,E53,30 WADSWORTH   ST,Building E53,Campus Building,
315,2019-12-11   03:00:00,SPE / 518 BEACON   STREET,Report filed regarding property damage.,OPEN,log_2019_12_11.pdf,PROPDAMG,False,False,SPE,518 BEACON   STREET,Building SPE,Campus Building,
316,2019-12-11   09:59:00,W89 / 301 VASSAR   ST,Walk-in report regarding credit card fraud.,OPEN,log_2019_12_12.pdf,FRAUD,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
317,2019-12-12   09:40:00,E19 / 400 MAIN ST,Report filed regarding larceny of a laptop.,OPEN,log_2019_12_12.pdf,LARCENY,False,False,E19,400 MAIN ST,Building E19,Campus Building,
318,2019-12-12   14:24:00,M46 / 43 VASSAR   ST,Report filed regarding harassing phone calls.,OPEN,log_2019_12_12.pdf,HARASS,False,False,46,43 VASSAR   ST,Building 46,Campus Building,
319,2019-12-12   18:57:00,E25 / 45 CARLTON   ST,Report filed regarding a well-being check.,OPEN,log_2019_12_12.pdf,WELLBEINGCK,False,False,E25,45 CARLTON   ST,Building E25,Campus Building,
320,2019-12-12   19:10:00,W89 / 301 VASSAR   ST,Report filed regarding the larceny of a backpack.,OPEN,log_2019_12_12.pdf,LARCENY,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
321,2019-10-25   15:40:00,NW35 / 235   ALBANY ST,Walk-in report regarding credit card fraud.,OPEN,log_2019_12_12.pdf,FRAUD,False,False,NW35,235   ALBANY ST,Ashdown House,Graduate Residence,
322,2019-12-13 19:00:00,E52 / 50 MEMORIAL DR,Report filed regarding larceny of a bag containing personal items.,OPEN,log_2019_12_13.pdf,LARCENY,False,False,E52,50 MEMORIAL DR,Building E52,Campus Building,
323,2019-12-13   01:00:00,PDT / 97 BAY STATE   RD,Report filed regarding a noise complaint.,OPEN,log_2019_12_13.pdf,NOISE,False,False,PDT,97 BAY STATE   RD,Phi Delta Theta,Fraternity,
324,2019-12-13   11:23:00,W84 / 550 MEMORIAL   DR,Report filed regarding harassing email/text messages.,OPEN,log_2019_12_13.pdf,HARASS,False,False,W84,550 MEMORIAL   DR,Tang Hall,Graduate Residence,
325,2019-12-14 09:04:00,W34 / 120 VASSAR ST,Report filed regarding a motor vehicle accident. The MIT Police assist the Cambridge Police at the accident scene.,OPEN,log_2019_12_14.pdf,ASISTOPD,False,False,W34,120 VASSAR ST,Building W34,Campus Building,
326,2019-12-15 17:38:00,W16 / 48 MASSACHUSETTS AVE,Report filed regarding an event that was over capacity.,,log_2019_12_15.pdf,SAFETHAZ,False,False,W16,48 MASSACHUSETTS AVE,Building W16,Campus Building,
327,2019-12-13   19:00:00,W35 / 100 VASSAR ST,Report filed regarding damage to property.,OPEN,log_2019_12_16.pdf,MALDEST,False,False,W35,100 VASSAR ST,Building W35,Campus Building,
328,2019-12-16 19:30:00,808 MEMORIAL DR,Report filed regarding the MIT Police assisting CPD and the Mass State police with a traffic stop.,OPEN,log_2019_12_16.pdf,ASISTOPD,False,False,,808 MEMORIAL DR,808 MEMORIAL DR,Other,
329,2019-12-16   15:30:00,M10 / 122 MEMORIAL DR &   BARKER LIBRARY FL,Report filed regarding larceny of credits cards.,OPEN,log_2019_12_16.pdf,LARCENY,False,False,10,122 MEMORIAL DR &   BARKER LIBRARY FL,Building 10,Campus Building,
330,2019-12-16   13:00:00,M14 / 160 MEMORIAL DR,Report filed regarding larceny of a credit card.,OPEN,log_2019_12_16.pdf,LARCENY,False,False,14,160 MEMORIAL DR,Building 14,Campus Building,
331,2019-12-15 18:00:00,M9 / 105 MASSACHUSETTS AVE,Walk-in report filed regarding the larceny of an MIT ID.,OPEN,log_2019_12_16.pdf,LARCENY,False,False,9,105 MASSACHUSETTS AVE,Building 9,Campus Building,
332,2018-09-01   09:04:00,W89 / 301 VASSAR ST,Confidential Sexual Assault Report filed.,OPEN,log_2019_12_16.pdf,STUDPROB,False,False,W89,301 VASSAR ST,MIT Police,Police Station,
333,2019-08-27   09:04:00,W89 / 301 VASSAR ST,Confidential Sexual Assault Report filed.,OPEN,log_2019_12_16.pdf,STUDPROB,False,False,W89,301 VASSAR ST,MIT Police,Police Station,
334,2019-12-16 18:00:00,E15 / 20 AMES ST,Report filed regarding the larceny of a laptop computer.,OPEN,log_2019_12_17.pdf,LARCENY,False,False,E15,20 AMES ST,Building E15,Campus Building,
335,2019-12-18 05:30:00,NW10 / 143 ALBANY ST,Report filed regarding damage to a motor vehicle from falling ice.,OPEN,log_2019_12_18.pdf,PRODAMAG,False,False,NW10,143 ALBANY ST,Edgerton House,Graduate Residence,
336,2019-12-19   11:35:00,M46 / 43 VASSAR ST,Report filed regarding a suspicious person.,OPEN,log_2019_12_19.pdf,SUSPICIOUS,False,False,46,43 VASSAR ST,Building 46,Campus Building,
337,2019-12-19 16:55:00,E62 / 100 MAIN ST,Report filed regarding the MIT Police assisting the Belmont Police in locating an individual.,OPEN,log_2019_12_19.pdf,ASISTOPD,False,False,E62,100 MAIN ST,Sloan School,Campus Building,
338,2019-12-19   15:02:00,W4 / 320 MEMORIAL   DR,Report filed regarding a suspicious person.,OPEN,log_2019_12_19.pdf,SUSPICIOUS,False,False,W4,320 MEMORIAL   DR,McCormick,Undergraduate Residence,
339,2019-12-19 11:42:00,M7 / 77 MASSACHUSETTS AVE,Report filed regarding an individual who was stopped and identified. The individual is escorted from the property and issued a verbal trespass warning.,OPEN,log_2019_12_19.pdf,RC&I,False,False,7,77 MASSACHUSETTS AVE,Building 7,Campus Building,
340,2019-12-16   13:00:00,M10 / 122 MEMORIAL   DR,Report filed regarding a past larceny.,OPEN,log_2019_12_20.pdf,LARCENY,False,False,10,122 MEMORIAL   DR,Building 10,Campus Building,
341,2019-12-18   10:30:00,W7 / 362 MEMORIAL   DR,Report filed regarding a student problem.,OPEN,log_2019_12_20.pdf,STUDPROB,False,False,W7,362 MEMORIAL   DR,Baker,Undergraduate Residence,
342,2019-12-18   10:31:00,W7 / 362 MEMORIAL   DR,Report filed regarding a student problem.,OPEN,log_2019_12_20.pdf,STUDPROB,False,False,W7,362 MEMORIAL   DR,Baker,Undergraduate Residence,
343,2019-08-26   11:38:00,W7 / 362 MEMORIAL   DR,Report filed regarding a student problem,OPEN,log_2019_12_21.pdf,STUDPROB,False,False,W7,362 MEMORIAL   DR,Baker,Undergraduate Residence,
344,2019-09-05   11:40:00,62 / 3 AMES ST,Report filed regarding a student problem.,OPEN,log_2019_12_21.pdf,STUDPROB,False,False,62.0,3 AMES ST,East Campus,Undergraduate Residence,2019-12-21 11:40:58
345,2019-12-21   05:50:00,E55 / 60   WADSWORTH ST,Report filed regarding a violation of MGL 209A.,ARREST,log_2019_12_21.pdf,DOMDIST,False,False,E55,60   WADSWORTH ST,Eastgate Apartments,Graduate Residence,
346,2019-09-07   12:44:00,W7 / 362 MEMORIAL   DR,Report filed regarding a student problem.,OPEN,log_2019_12_21.pdf,STUDPROB,False,False,W7,362 MEMORIAL   DR,Baker,Undergraduate Residence,
347,2019-12-21 20:03:00,W89 / 301 VASSAR ST,"Cayle Castor, Age 32, Homeless, is placed under arrest on outstanding arrest warrants.",ARREST,log_2019_12_21.pdf,WARRSERV,True,True,W89,301 VASSAR ST,MIT Police,Police Station,
348,2019-12-21 22:00:00,KENDALL SQUARE / 1 MAIN ST,The MIT Police assists the Cambridge Police on a suspicious person call.,OPEN,log_2019_12_22.pdf,ASISTOPD,False,False,KENDALL SQUARE,1 MAIN ST,Building KENDALL SQUARE,Campus Building,
349,2019-12-22 15:16:00,M18 / 21 REAR AMES ST,"Report filed regarding a confined chemical spill. MIT Police, MIT EHS, CFD respond. All clear given.",OPEN,log_2019_12_22.pdf,HZDWAST,False,False,18,21 REAR AMES ST,Building 18,Campus Building,
